,name,text,label,video_path,audio_path,abusive,duration,source,source_link,date_of_collection
3600,abusive (1580),কিরমির চোদনে ওই যায়গায় ও স্লো মোশান দেস। বুঝলাম না তোর বৌ এর কি যৌন সমস্যা আছে? মানে তোর পিছে পিছে দাড়াইয়া,abusive,/kaggle/input/abusivevid5/video/abusive (1580).mp4,/kaggle/input/abusiveaud/audio/abusive (1580).npy,"[0.0, 1.0]",5,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,03/28/2024
3601,abusive (1581),কথাগুলা বের হবে সেটা যদি কোনো বোকাচোদার ক্যারেক্টার এর সাথে মিলে।,abusive,/kaggle/input/abusivevid5/video/abusive (1581).mp4,/kaggle/input/abusiveaud/audio/abusive (1581).npy,"[0.0, 1.0]",3.3,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,03/29/2024
3602,abusive (1582),যায় তাহলে তো আমার কিছু করার নাই এখন ধর ভাই তুমি অনেক খাচ্চর একটা মানুষ। আমার ভিডিওতে খাচ্চর মানুষদের কে রোস্ট করলাম কিন্তু,abusive,/kaggle/input/abusivevid5/video/abusive (1582).mp4,/kaggle/input/abusiveaud/audio/abusive (1582).npy,"[0.0, 1.0]",5.73,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,03/30/2024
3603,abusive (1583),এসব কথাগুলা শুইনা খারাপ লাগলো। এখন তুমি খাচ্চর। দ্যাটস হোয়াই তোমার,abusive,/kaggle/input/abusivevid5/video/abusive (1583).mp4,/kaggle/input/abusiveaud/audio/abusive (1583).npy,"[0.0, 1.0]",3.33,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,03/31/2024
3604,abusive (1584),"এন্ড গাইজ তোমরা শুনলে অবাক হবা হয়ে যাবা যে এইসব হিরোর কাছে শাহ্রুখ খান, সালমান খান কোনো চ্যাটের বাল",abusive,/kaggle/input/abusivevid5/video/abusive (1584).mp4,/kaggle/input/abusiveaud/audio/abusive (1584).npy,"[0.0, 1.0]",4.67,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/01/2024
3605,abusive (1585),"তারা এইসব শাহরুখ খান, সালমান খান চুদেই না মানে নিজের নামের শেষে হিরো লাগাইতে যে কি পরিমাণ একটা",abusive,/kaggle/input/abusivevid5/video/abusive (1585).mp4,/kaggle/input/abusiveaud/audio/abusive (1585).npy,"[0.0, 1.0]",4.83,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/02/2024
3606,abusive (1586),ওই কইতাছে এই আমি চ্যাটের বাল আবার আরেকজন রে দেখবা? ওই ও কইতাছে আমি,abusive,/kaggle/input/abusivevid5/video/abusive (1586).mp4,/kaggle/input/abusiveaud/audio/abusive (1586).npy,"[0.0, 1.0]",3.07,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/03/2024
3607,abusive (1587),বাল ছিড়া দিমু মানে? টিকটকে তুমি যার দিকে তাকাইবা,abusive,/kaggle/input/abusivevid5/video/abusive (1587).mp4,/kaggle/input/abusiveaud/audio/abusive (1587).npy,"[0.0, 1.0]",3.1,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/04/2024
3608,abusive (1588),ওই দেখবা যে বাল ছিড়া দিতে পারে কিন্তু এদের মধ্যে যে আসল বাল ছিরু টা কে?,abusive,/kaggle/input/abusivevid5/video/abusive (1588).mp4,/kaggle/input/abusiveaud/audio/abusive (1588).npy,"[0.0, 1.0]",3.2,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/05/2024
3609,abusive (1589),কি লেভেলের বোকাচোদা হইলে একটা মানুষ নিজেরে নিজের,abusive,/kaggle/input/abusivevid5/video/abusive (1589).mp4,/kaggle/input/abusiveaud/audio/abusive (1589).npy,"[0.0, 1.0]",2.33,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/06/2024
3610,abusive (1590),হালা বোকাচোদা,abusive,/kaggle/input/abusivevid5/video/abusive (1590).mp4,/kaggle/input/abusiveaud/audio/abusive (1590).npy,"[0.0, 1.0]",1.57,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/07/2024
3611,abusive (1591),ব্রেইন ও মাথায় থাকতে পারে কিন্তু টিকটকার এর ব্রেইন পুটকির মধ্যেই শোনো আজকের ভিডিও টা আমি এতো হার্ট করতাছিনা কারণ কেউ আমাকে নিয়ে,abusive,/kaggle/input/abusivevid5/video/abusive (1591).mp4,/kaggle/input/abusiveaud/audio/abusive (1591).npy,"[0.0, 1.0]",5.63,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/08/2024
3612,abusive (1592),তারপর থেকে মানে ভাই তুমি যদি বোকাচোদা না হও তাহলে তুমি এটা ভালো করেই জানো যে অনলাইনে আসলে তোমাকে,abusive,/kaggle/input/abusivevid5/video/abusive (1592).mp4,/kaggle/input/abusiveaud/audio/abusive (1592).npy,"[0.0, 1.0]",4.67,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/09/2024
3613,abusive (1593),"মানুষ ট্রল করে না, রোস্ট করে না। এখন তোরা টিকটকে আসবি? দেন বোকাচোদার মতো।",abusive,/kaggle/input/abusivevid5/video/abusive (1593).mp4,/kaggle/input/abusiveaud/audio/abusive (1593).npy,"[0.0, 1.0]",3.6,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/10/2024
3614,abusive (1594),যদি তুই এটা মনে কইরা থাকস তাহলে তুই নিজের বিচির মধ্যে নিজে থাপরাইয়া তারপর ঘুমাইয়া যা।,abusive,/kaggle/input/abusivevid5/video/abusive (1594).mp4,/kaggle/input/abusiveaud/audio/abusive (1594).npy,"[0.0, 1.0]",4.37,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/11/2024
3615,abusive (1595),সত্যি কথা বলতে ভাই বিশ্বাস কর আমি এমন চোদনের উপর আছি যে,abusive,/kaggle/input/abusivevid5/video/abusive (1595).mp4,/kaggle/input/abusiveaud/audio/abusive (1595).npy,"[0.0, 1.0]",3.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/12/2024
3616,abusive (1596),ধুরু বাল স্যাড ব্যাকগ্রাউন্ড মিউজিক লাগাইতেই তো ভুইলা গেছি,abusive,/kaggle/input/abusivevid5/video/abusive (1596).mp4,/kaggle/input/abusiveaud/audio/abusive (1596).npy,"[0.0, 1.0]",2.73,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/13/2024
3617,abusive (1597),"সেই দুই বছর, এক বছর, তিন বছর ধরে আমি পরিশ্রম করতে করতে গ্যারেনার একটা পাঁচাটা কুত্তা হতে পেরেছি ।",abusive,/kaggle/input/abusivevid5/video/abusive (1597).mp4,/kaggle/input/abusiveaud/audio/abusive (1597).npy,"[0.0, 1.0]",6.43,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/14/2024
3618,abusive (1598),লাইভস্ট্রিম করার কারণে অডিয়েন্স ও আমাদের নিত্যদিন চোদন দিচ্ছে।,abusive,/kaggle/input/abusivevid5/video/abusive (1598).mp4,/kaggle/input/abusiveaud/audio/abusive (1598).npy,"[0.0, 1.0]",4.23,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/15/2024
3619,abusive (1599),"তোমরা বুঝেই গেছো গাইজ, তোমাদেরকে একটা ফ্যাক্ট বলি, বাংলাদেশে অসংখ্য ফকিন্নির বাচ্চা আছে। এন্ড গাইজ, ফকিন্নির বাচ্চা কিন্তু একটা ছেলেও হইতে পারে, একটা মেয়েও হইতে পারে।",abusive,/kaggle/input/abusivevid5/video/abusive (1599).mp4,/kaggle/input/abusiveaud/audio/abusive (1599).npy,"[0.0, 1.0]",6.93,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/16/2024
3620,abusive (1600),অথবা গাইজ হইতে পারে। এই দুইজনের মতো ফকিন্নির বাচ্চা এখন,abusive,/kaggle/input/abusivevid5/video/abusive (1600).mp4,/kaggle/input/abusiveaud/audio/abusive (1600).npy,"[0.0, 1.0]",3,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/17/2024
3621,abusive (1601),"কিছু কিছু আছে যারা মনে কর যে আবেগের চোদনে বিয়ে করে ফেলে, প্রেম করে আবেগের চোদনে।",abusive,/kaggle/input/abusivevid5/video/abusive (1601).mp4,/kaggle/input/abusiveaud/audio/abusive (1601).npy,"[0.0, 1.0]",4.2,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/18/2024
3622,abusive (1602),আর গাইজ সব থেকে মজার কথা হইতাছে এরা এমন লেভেলের বাইঞ্চোদ মানে,abusive,/kaggle/input/abusivevid5/video/abusive (1602).mp4,/kaggle/input/abusiveaud/audio/abusive (1602).npy,"[0.0, 1.0]",3.1,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/19/2024
3623,abusive (1603),নামে এসব ফকিন্নির বাচ্চারা তো যা করতেছিল তা এটলিস্ট মাইনা,abusive,/kaggle/input/abusivevid5/video/abusive (1603).mp4,/kaggle/input/abusiveaud/audio/abusive (1603).npy,"[0.0, 1.0]",3.1,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/20/2024
3624,abusive (1604),সব খানকির পোলারা এগুলা মানে এইসব ভিডিওস বানায়,abusive,/kaggle/input/abusivevid5/video/abusive (1604).mp4,/kaggle/input/abusiveaud/audio/abusive (1604).npy,"[0.0, 1.0]",3.07,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/21/2024
3625,abusive (1605),"পারতাছেনা ওদের একটা নামাজ পরতে, আবার এক রাকআত পইরাই মনে কর সালাম ফিরাইতাছে। এইসব খানকির পোলা গো যদি পাইতাম",abusive,/kaggle/input/abusivevid5/video/abusive (1605).mp4,/kaggle/input/abusiveaud/audio/abusive (1605).npy,"[0.0, 1.0]",5.57,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/22/2024
3626,abusive (1606),পুটকি দিয়া গরম ডিম ঢুকাইয়া দিতাম আসলে মানে কি করতাছে এরা? মানে সূরা টুরা কিছুই পরতাছেনা। ঠিক আছে তুই নামাজ পরতে,abusive,/kaggle/input/abusivevid5/video/abusive (1606).mp4,/kaggle/input/abusiveaud/audio/abusive (1606).npy,"[0.0, 1.0]",6.17,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/23/2024
3627,abusive (1607),নামাজ নিয়া একটা ট্রল হইতাছে। মনডা চায় অনলাইন ওগো পুটকি দিয়া ঢুকাইয়া দিতে।,abusive,/kaggle/input/abusivevid5/video/abusive (1607).mp4,/kaggle/input/abusiveaud/audio/abusive (1607).npy,"[0.0, 1.0]",3.07,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/24/2024
3628,abusive (1608),মাদারচোদের বাচ্চা ধ্যাত,abusive,/kaggle/input/abusivevid5/video/abusive (1608).mp4,/kaggle/input/abusiveaud/audio/abusive (1608).npy,"[0.0, 1.0]",1.37,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/25/2024
3629,abusive (1609),"কোনো দোষ নাই, দোষ হইতাছে বাংলাদেশের বোকাচোদা মার্কা পাবলিকের।",abusive,/kaggle/input/abusivevid5/video/abusive (1609).mp4,/kaggle/input/abusiveaud/audio/abusive (1609).npy,"[0.0, 1.0]",3.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/26/2024
3630,abusive (1610),"বোকাচোদারা যখন নামাজ নিয়া এসব ফাইজলামি কইরা, ট্রল কইরা ভিডিও বানায়",abusive,/kaggle/input/abusivevid5/video/abusive (1610).mp4,/kaggle/input/abusiveaud/audio/abusive (1610).npy,"[0.0, 1.0]",3.53,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/27/2024
3631,abusive (1611),তারপরও বাংলাদেশের কিছু বোকাচোদা অডিয়েন্স এগুলারে সাপোর্ট করে। নাইলে তো এগুলা ফিল্ড এ টিকতো না।,abusive,/kaggle/input/abusivevid5/video/abusive (1611).mp4,/kaggle/input/abusiveaud/audio/abusive (1611).npy,"[0.0, 1.0]",4.23,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/28/2024
3632,abusive (1612),পাবলিক এগুলারে সাপোর্ট করে। দ্যাটস হোয়াই এইসব বালছালের,abusive,/kaggle/input/abusivevid5/video/abusive (1612).mp4,/kaggle/input/abusiveaud/audio/abusive (1612).npy,"[0.0, 1.0]",2.6,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/29/2024
3633,abusive (1613),পুটকির মধ্যে ঢুকাইয়া রাখ বোকাচোদার বাচ্চা মানে সে আমার কতবড় লেওড়া,abusive,/kaggle/input/abusivevid5/video/abusive (1613).mp4,/kaggle/input/abusiveaud/audio/abusive (1613).npy,"[0.0, 1.0]",2.67,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,04/30/2024
3634,abusive (1614),মাদারচোদ সারাটা বছর তো,abusive,/kaggle/input/abusivevid5/video/abusive (1614).mp4,/kaggle/input/abusiveaud/audio/abusive (1614).npy,"[0.0, 1.0]",1.8,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/01/2024
3635,abusive (1615),মাথার ব্রেইন টা পুটকির মধ্যে ঢুকাইয়া রাখস একটা দিন পুটকির থেকে ব্রেইন টা বাইর কর।,abusive,/kaggle/input/abusivevid5/video/abusive (1615).mp4,/kaggle/input/abusiveaud/audio/abusive (1615).npy,"[0.0, 1.0]",3.33,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/02/2024
3636,abusive (1616),কেন রে হিজলার বাচ্চা? তুই কি অনেক,abusive,/kaggle/input/abusivevid5/video/abusive (1616).mp4,/kaggle/input/abusiveaud/audio/abusive (1616).npy,"[0.0, 1.0]",1.7,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/03/2024
3637,abusive (1617),সাওয়ার সেলিব্রিটি হইয়া গেছস তুই। আমার নামাজটা কি তোর বাপে তৈরি কইরা,abusive,/kaggle/input/abusivevid5/video/abusive (1617).mp4,/kaggle/input/abusiveaud/audio/abusive (1617).npy,"[0.0, 1.0]",3,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/04/2024
3638,abusive (1618),থুইয়া গেছে নাকি যে তুই এটা লইয়া মজা নিবি? নামাজ কি তোর বাপের তৈরি করা সম্পদ খানকি?,abusive,/kaggle/input/abusivevid5/video/abusive (1618).mp4,/kaggle/input/abusiveaud/audio/abusive (1618).npy,"[0.0, 1.0]",3.53,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/05/2024
3639,abusive (1619),আর গাইজ এইসব বালছাল গুলারে পাবলিক সেলিব্রিটি,abusive,/kaggle/input/abusivevid5/video/abusive (1619).mp4,/kaggle/input/abusiveaud/audio/abusive (1619).npy,"[0.0, 1.0]",2.53,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/06/2024
3640,abusive (1620),আজকে তোমাদের বাল ভান্স গেমিং রে এনাদার লেভেলে ঠাপ দিবো,abusive,/kaggle/input/abusivevid5/video/abusive (1620).mp4,/kaggle/input/abusiveaud/audio/abusive (1620).npy,"[0.0, 1.0]",3.6,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/07/2024
3641,abusive (1621),"ওহ , আর একটা কথা বোকাচন্দ্র কে স্মরণ করিয়ে দিই।",abusive,/kaggle/input/abusivevid5/video/abusive (1621).mp4,/kaggle/input/abusiveaud/audio/abusive (1621).npy,"[0.0, 1.0]",3.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/08/2024
3642,abusive (1622),"বোকাচন্দ্র বাল ভান্স যদি রিস্ক নিতে চায় , তাইলে একটা না একসাথে দশ বারোটা স্টাইল",abusive,/kaggle/input/abusivevid5/video/abusive (1622).mp4,/kaggle/input/abusiveaud/audio/abusive (1622).npy,"[0.0, 1.0]",4.37,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/09/2024
3643,abusive (1623),কত জোর তো বোকাচন্দ্রকে নিয়ে যে দুইটা ভিডিও,abusive,/kaggle/input/abusivevid5/video/abusive (1623).mp4,/kaggle/input/abusiveaud/audio/abusive (1623).npy,"[0.0, 1.0]",2.43,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/10/2024
3644,abusive (1624),"বানাইছিলাম বোকাচন্দ্র স্ট্রাইক মেরে দিছে। আরে বোকাচোদা এইসব স্ট্রাইক স্ট্রাইক খেলা, বাচ্চাদের সাথে খেল এসবে আমার ধোন ও হবে না আর নিজের ভুল",abusive,/kaggle/input/abusivevid5/video/abusive (1624).mp4,/kaggle/input/abusiveaud/audio/abusive (1624).npy,"[0.0, 1.0]",7.73,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/11/2024
3645,abusive (1625),এক হলো আমি যারে নিয়ে ভিডিও বানাইছি ভিডিওটা তার পুটকিতে গিয়েই,abusive,/kaggle/input/abusivevid5/video/abusive (1625).mp4,/kaggle/input/abusiveaud/audio/abusive (1625).npy,"[0.0, 1.0]",3.43,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/12/2024
3646,abusive (1626),একটা সোনার রোস্টার আছে। মাগিদের নিয়ে রোস্টিং ভিডিও বানায়।,abusive,/kaggle/input/abusivevid5/video/abusive (1626).mp4,/kaggle/input/abusiveaud/audio/abusive (1626).npy,"[0.0, 1.0]",3.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/13/2024
3647,abusive (1627),নিজেই মাগিবাজি করে তোমাদের একটা গল্প বলি শোনো। একটা ছিল সোনার রোস্টার। সোনার রোস্টারের ছিল একটা,abusive,/kaggle/input/abusivevid5/video/abusive (1627).mp4,/kaggle/input/abusiveaud/audio/abusive (1627).npy,"[0.0, 1.0]",5.3,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/14/2024
3648,abusive (1628),সোনা দাঁড়ায় যায় ব্যাস তখন থেকেই শুরু হয় এক অন্য রকমের চোদন মার্কা কাহিনী কাহিনী,abusive,/kaggle/input/abusivevid5/video/abusive (1628).mp4,/kaggle/input/abusiveaud/audio/abusive (1628).npy,"[0.0, 1.0]",5.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/15/2024
3649,abusive (1629),রোস্টারের বিচি তে টোকা মারে সাথে তার,abusive,/kaggle/input/abusivevid5/video/abusive (1629).mp4,/kaggle/input/abusiveaud/audio/abusive (1629).npy,"[0.0, 1.0]",1.87,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/16/2024
3650,abusive (1630),স্টেপ মাদারের ভোদায় ও আগুন ধরায় দেয়। এখন ভিলেন,abusive,/kaggle/input/abusivevid5/video/abusive (1630).mp4,/kaggle/input/abusiveaud/audio/abusive (1630).npy,"[0.0, 1.0]",2.6,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/17/2024
3651,abusive (1631),"মনে কর, বিচিতে টোকা মেরে ভাবতেছিল সে। মনে হয় কোনো মানুষের বিচি।",abusive,/kaggle/input/abusivevid5/video/abusive (1631).mp4,/kaggle/input/abusiveaud/audio/abusive (1631).npy,"[0.0, 1.0]",3.27,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/18/2024
3652,abusive (1632),পাগলা কুত্তার বিচিতে টোকা দিছে তো এরপর কুত্তাটাও আর থেমে থাকে না। ওই কুত্তার কিছু চেলাপেলা,abusive,/kaggle/input/abusivevid5/video/abusive (1632).mp4,/kaggle/input/abusiveaud/audio/abusive (1632).npy,"[0.0, 1.0]",5.07,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/19/2024
3653,abusive (1633),ওরফে কুত্তার বাচ্চার কাহিনী,abusive,/kaggle/input/abusivevid5/video/abusive (1633).mp4,/kaggle/input/abusiveaud/audio/abusive (1633).npy,"[0.0, 1.0]",2.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/20/2024
3654,abusive (1634),"এখন আসল কথা হলো , বোকাচন্দ্র যখন অন্যদের রোস্ট করে",abusive,/kaggle/input/abusivevid5/video/abusive (1634).mp4,/kaggle/input/abusiveaud/audio/abusive (1634).npy,"[0.0, 1.0]",3.23,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/21/2024
3655,abusive (1635),তখন তারা হয় প্রস্টিটিউট। আর যখন বোকাচন্দ্রের স্টেপ মাদার দুধ বের করে ভিডিও বানায় তখন সেটা হয়,abusive,/kaggle/input/abusivevid5/video/abusive (1635).mp4,/kaggle/input/abusiveaud/audio/abusive (1635).npy,"[0.0, 1.0]",5.6,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/22/2024
3656,abusive (1636),ধার্মিক ভিডিও এসব বোকাচন্দ্রের ভিডিও দেখার পর তোমরা যে তার ফ্যান ফলোয়ার হও কেমনে সেটাই মাথায় আসে না।,abusive,/kaggle/input/abusivevid5/video/abusive (1636).mp4,/kaggle/input/abusiveaud/audio/abusive (1636).npy,"[0.0, 1.0]",5.37,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/23/2024
3657,abusive (1637),মাগিবাজের কথা শুইনা নিজেকে মূল্যহীন বানাবা কেন?,abusive,/kaggle/input/abusivevid5/video/abusive (1637).mp4,/kaggle/input/abusiveaud/audio/abusive (1637).npy,"[0.0, 1.0]",3.5,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/24/2024
3658,abusive (1638),"এই যে দুই সোনার একটর, কোকাকোলা প্রোমোটর এদেরকে এক কথায় বলে লেওড়া মার্কা একটর একজন ভাই।",abusive,/kaggle/input/abusivevid5/video/abusive (1638).mp4,/kaggle/input/abusiveaud/audio/abusive (1638).npy,"[0.0, 1.0]",5.97,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/25/2024
3659,abusive (1639),এসব বস্তির অভিনেতাদের কিছু টাকা দিলে নিজের মা বোন কেও বাজারে বেচে দেবে।,abusive,/kaggle/input/abusivevid5/video/abusive (1639).mp4,/kaggle/input/abusiveaud/audio/abusive (1639).npy,"[0.0, 1.0]",3.9,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/26/2024
3660,abusive (1640),কুকুরের বীর্য খাইছে যা এই যুগে কোকাকোলা খাওয়ার সমান। আমি ভাবতাম এরা ব্যাচেলর পয়েন্ট নাটক করতো।,abusive,/kaggle/input/abusivevid5/video/abusive (1640).mp4,/kaggle/input/abusiveaud/audio/abusive (1640).npy,"[0.0, 1.0]",5.07,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/27/2024
3661,abusive (1641),পাবলিক তো বোকাচোদা আর তোরা তো পীর আউলিয়া পাবলিক,abusive,/kaggle/input/abusivevid5/video/abusive (1641).mp4,/kaggle/input/abusiveaud/audio/abusive (1641).npy,"[0.0, 1.0]",2.57,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/28/2024
3662,abusive (1642),মাগি তৈরির আতুরঘর এই টিকটক। টিকটক আসার পর থেকে কতো,abusive,/kaggle/input/abusivevid5/video/abusive (1642).mp4,/kaggle/input/abusiveaud/audio/abusive (1642).npy,"[0.0, 1.0]",3.6,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/29/2024
3663,abusive (1643),খানকি মাগি আর মাদারবোর্ড এর জন্ম হইছে বাংলাদেশে তা ধারণার বাইরে। বর্তমানে একটা চুতমারানি রে দেখলাম প্রচুর,abusive,/kaggle/input/abusivevid5/video/abusive (1643).mp4,/kaggle/input/abusiveaud/audio/abusive (1643).npy,"[0.0, 1.0]",6,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/30/2024
3664,abusive (1644),চোদা খাইয়া ভোদা ফাক হইয়া গেলে পানি আটকাইয়া রাখা এমনিতেই,abusive,/kaggle/input/abusivevid5/video/abusive (1644).mp4,/kaggle/input/abusiveaud/audio/abusive (1644).npy,"[0.0, 1.0]",3.47,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,05/31/2024
3665,abusive (1645),এই চুতমারানির হাসবেন্ড কত বড় বোকাচোদা সেইটা একবার চিন্তা,abusive,/kaggle/input/abusivevid5/video/abusive (1645).mp4,/kaggle/input/abusiveaud/audio/abusive (1645).npy,"[0.0, 1.0]",4.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/01/2024
3666,abusive (1646),দুইটার জন্মই হইছে পতিতালয়ে আর পতিতালয়ে জন্ম নেওয়া,abusive,/kaggle/input/abusivevid5/video/abusive (1646).mp4,/kaggle/input/abusiveaud/audio/abusive (1646).npy,"[0.0, 1.0]",3.23,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/02/2024
3667,abusive (1647),"বাইঞ্চোদ দের কাছ থেকে এর বেশি কিইবা আশা করা যায়? , এসব চুতমারানি রে এক কথায় বলে।",abusive,/kaggle/input/abusivevid5/video/abusive (1647).mp4,/kaggle/input/abusiveaud/audio/abusive (1647).npy,"[0.0, 1.0]",4.53,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/03/2024
3668,abusive (1648),আচ্ছা তাহলে প্রফেশনাল খানকি মাগি?,abusive,/kaggle/input/abusivevid5/video/abusive (1648).mp4,/kaggle/input/abusiveaud/audio/abusive (1648).npy,"[0.0, 1.0]",2.8,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/04/2024
3669,abusive (1649),তোমার ওইটা লাগবে বইলাই তো তুমি ভোদা বেইচা খাও সেইটা তো বুঝতে পারছি। কিন্তু মামনি তোমার কেমন ধরণের ধোন হইলে ভালো হয় সেইটা যদি,abusive,/kaggle/input/abusivevid5/video/abusive (1649).mp4,/kaggle/input/abusiveaud/audio/abusive (1649).npy,"[0.0, 1.0]",7.1,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/05/2024
3670,abusive (1650),তোর জনি সিন্স রে লাগবে খানকির মুখ দেখলে,abusive,/kaggle/input/abusivevid5/video/abusive (1650).mp4,/kaggle/input/abusiveaud/audio/abusive (1650).npy,"[0.0, 1.0]",2.13,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/06/2024
3671,abusive (1651),আবালচোদা দুইটা ভিডিওতে যেভাবে রিয়েক্ট,abusive,/kaggle/input/abusivevid5/video/abusive (1651).mp4,/kaggle/input/abusiveaud/audio/abusive (1651).npy,"[0.0, 1.0]",2.13,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/07/2024
3672,abusive (1652),আর কিছু বোকাচোদার ভিডিওতে কমন পাই বউ কারণ বউ ব্যাবসা বর্তমানে,abusive,/kaggle/input/abusivevid5/video/abusive (1652).mp4,/kaggle/input/abusiveaud/audio/abusive (1652).npy,"[0.0, 1.0]",4.2,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/08/2024
3673,abusive (1653),"বুঝলাম আমার কথা গুলা, আমার ভিডিও গুলা তাদের সাওয়ার মধ্যে যাইয়াই",abusive,/kaggle/input/abusivevid5/video/abusive (1653).mp4,/kaggle/input/abusiveaud/audio/abusive (1653).npy,"[0.0, 1.0]",3.03,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/09/2024
3674,abusive (1654),এখনো টিকে আছে কিভাবে? তো বোকাচোদা মানে যেই বাল জীবনে ফালাও নাই ওই বাল নিয়ে কেন কথা বলতে যাও?,abusive,/kaggle/input/abusivevid5/video/abusive (1654).mp4,/kaggle/input/abusiveaud/audio/abusive (1654).npy,"[0.0, 1.0]",4.83,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/10/2024
3675,abusive (1655),তোদের বলছিলাম যে যেই বাল জানস না ওই বাল নিয়ে কেন ফটর ফটর করছ ভাই?,abusive,/kaggle/input/abusivevid5/video/abusive (1655).mp4,/kaggle/input/abusiveaud/audio/abusive (1655).npy,"[0.0, 1.0]",3.5,Youtube,https://www.youtube.com/watch?v=FVly3sL3fIA,06/11/2024
